Language_ID,Macroarea_Code,Language_Name,Family_name_Code,level_code,Latitude,Longitude,GB030,GB028,GB131,GB042,GB133,GB031,GB092,GB132,GB090,GB065,GB130,GB089,GB091,GB093,GB094,GB044,GB107,GB043,GB084,GB083,GB074,GB080,GB070,GB025,GB082,GB058,GB071,GB052,GB072,GB137,GB021,GB138,GB022,GB051,GB023,GB038,GB024,GB020,GB054,GB035,GB036,GB053,GB057,GB079,GB197,GB196,GB075,GB081,GB039,GB171,GB170,GB037,GB165,GB086,GB166,GB172,GB193,GB108,GB073,GB129,GB111,GB192,GB299,GB198,GB098,GB155,GB103,GB096,GB318,GB095,GB139,GB298,GB059,GB136,GB117,GB319,GB316,GB320,GB317,GB104,GB186,GB114,GB115,GB149,GB321,GB185,GB068,GB121,GB099,GB147,GB313,GB116,GB312,GB309,GB184,GB120,GB158,GB109,GB110,GB119,GB177,GB105,GB433,GB113,GB431,GB069,GB430,GB432,GB315,GB324,GB148,GB314,GB156,GB126,GB151,GB334,GB027,GB262,GB286,GB408,GB026,GB409,GB263,GB264,GB260,GB326,GB134,GB041,GB333,GB410,GB415,GB327,GB285,GB160,GB291,GB152,GB159,GB305,GB521,GB336,GB335,GB520,GB124,GB048,GB047,GB257,GB297,GB122,GB302,GB519,GB135,GB167,GB328,GB118,GB140,GB049,GB203,GB306,GB522,GB303,GB150,GB250,GB400,GB046,GB187,GB323,GB329,GB322,GB254,GB330,GB331,GB146,GB256,GB252,GB253,GB304,GB325,GB188,GB275,GB127,GB276,GB300,GB265,GB123,GB266,GB273,GB270,GB403,GB301,GB402,GB204,GB422,GB421,GB296,GB401
hakk1236,2,Hakka Chinese,165,2,25.0,116.0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,1,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,,0,,,1,0,0,0,0,0,0,,,0,0,1,0,0,,,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,,0,1,0,0,,0,1,1,,,1,,,0,0,0,,,,1,1,,,1,0,0,,0,,0,0,,1,,,1,0,,,,,,,,1,0,1,1,1,,2,,1,,,,0,0,0,,0,0,,0,0,,,,,,0,0,0,0,1,,0,0,0,1,0,,0,,1,,,0,
hala1252,2,Halang,12,2,14.7862,107.457,0,,0,,0,,0,1,0,2,1,0,0,0,0,,0,,0,0,1,,0,1,0,,0,,,0,,0,,,,,2,,,,,,,,,,,0,,0,,,,0,,,2,0,0,0,0,,1,0,,,,,,,1,0,,1,1,,,,,,0,,,,,,,0,,,,,0,,,0,1,,,0,,,0,,0,,0,0,,0,,,,1,0,0,,0,0,0,,0,1,0,0,1,1,,1,1,,,0,,,0,,,,,0,1,0,,,,0,0,,,1,,,1,1,,,,1,,0,1,,,,,,,,,,,,,,,0,,0,,,0,,,,,0,,,0,,0,0,,
halh1238,2,Halh Mongolian,126,2,48.324,106.289,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,,1,0,0,0,1,0,0,1,0,0,0,0,1,,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,,,1,0,0,1,1,0,1,1,0,0,0,1,0,1,,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,,1,1,1,1,1,0,0,0,0,0,0,,1,0,0,0,1,0,1,0,0,0,
hali1244,4,Halia,13,2,-5.26603,154.662,0,1,0,0,0,0,0,1,0,3,1,1,1,1,0,0,1,0,0,1,1,1,0,2,0,0,0,0,0,0,,0,1,0,0,0,1,1,,,0,,1,1,0,0,0,0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,2,0,1,0,0,,0,,0,,0,,,0,0,,1,,,0,0,0,,0,1,0,,,,,,0,,0,,0,1,,0
halk1245,3,Halkomelem,159,2,49.250402,-122.443668,0,0,1,0,0,0,0,0,0,2,2,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
hame1242,0,Hamer-Banna,170,2,5.06515,36.5176,1,1,0,0,1,0,1,0,1,2,1,1,1,0,0,1,1,0,1,0,0,1,1,2,1,1,1,0,1,1,0,0,0,0,0,1,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,0,1,1,1,0,1,0,,1,0,1,1,1,,,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,,1,1,,1,0,1,0,1,0,0,0,1,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,,1,1,0,1,0,0,,1,,,,1,,,0,0,0,0,0,0,1,0,,0,,0,1,0,0,0,,0,,,0,0,0,
hang1263,4,Hanga Hundi,132,2,-3.90364,142.849,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,3,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,1,,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,0,,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0,1,,0,0,,,,1,,0,0,0,0,0,0,0,0,0,1,1,0,,1,0,1,0,1,0,1,1,,0,0,,0,,0,0,,0,0,0,0,0,0,1,1,0,0,,,1,0,0,,0,,0,0,0,0,,0,0,0,,,,0,,0,,1,,0,,,,,,0,0,0,,0,0,,1
hani1248,2,Hani,165,2,22.67753,102.851673333,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,,0,0,1,,0,1,,0,1,1,1,1,2,,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,1,,0,0,0,0,0,0,,0,0,0,
hano1246,4,Hano,13,2,-15.5432,168.167,0,1,0,0,0,1,0,1,0,2,1,0,0,1,0,0,0,0,0,0,1,1,0,2,0,1,0,0,0,1,1,0,0,0,1,0,2,,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,,1,,,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,1,0,0,0,0,0,,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,,,0,0,0,,0,0,0,0,1,0,1,,0,1,1,0,,0,1,0,1,0,1
haro1237,2,Haroi,13,2,13.2201,108.995,0,,0,,0,,0,1,0,2,1,0,0,0,0,,0,,0,0,1,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,,0,,0,0,,0,0,0,,0,,0,,0,0,0,0,0,1,0,0,,0,0,,0,,0,,,0,,,,,0,0,,1,,0,,,0,,,,0,,0,,0,,,,,,0,,,,,,,0,,,0,,,,,0,,,0,,0,,,,,,,,1,,,,,,,,,0,,,,0,,,,,,,,,,,0,,,,0,0,,,1,0,,0,,,,0,,,,0,0,0,,,0,0,,0,,0,,0,0,0,,0,,,0,0,,
haru1245,4,Haruai,152,2,-5.09522,144.3375,0,0,0,0,1,0,0,0,0,3,1,1,1,0,0,0,1,0,1,1,0,1,0,2,1,0,0,0,,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,,0,0,0,,0,0,0,,1,0,1,0,1,0,0,0,0,0,0,1,,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,,1,1,1,0,,0,1,0,1,0,0,,0,,1,,0,0,0,1,0,0,0,0,,0,0,,0,0,0,,0,0,1,0,,0,,0,0,,1
hass1238,0,Hassaniyya,1,2,18.29,-14.11,1,0,1,0,0,0,1,0,1,2,2,1,1,1,0,1,0,1,0,1,1,1,0,3,1,0,0,0,0,0,0,1,1,1,0,0,3,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,2,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,,,1,1,0,0,1,,1,,,0,0,,0,1,,,,,,,0,0,0,,0,1,0,0,1,,,,0,,,,,0,,0,1,,,1,,0,,0,0,0,,0,0,,0,1,1,,,0,0,,,,0,,1,1,,,,0,0,0,,0,1,,,,0,,,0,0,1,0,,,,0,0,0,0,0,0,1,1,0,,,,,,,,
hata1243,4,Hatam,66,2,-1.13531,134.037,0,1,0,0,0,1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,,0,1,0,0,0,,0,0,2,0,,1,1,,1,1,,,0,0,0,,,1,,0,,,,0,0,0,0,,,,,0,0,,,,1,,1,1,0,,,,,1,,0,1,0,,,1,0,0,0,,0,,,,0,1,0,0,1,,0,,0,,0,,,,,0,,0,1,0,,0,,,,0,,,,,,1,0,,,,,,1,,0,0,,,,,,0,0,1,,,0,,,1,,,1,1,1,,,,,0,,,0,,,,,,,,0,,,,,,,,0,,,,0,,,,,,,,,,,
haus1257,0,Hausa,1,2,11.1513,8.7804,1,0,0,0,0,0,,1,,2,1,,,0,0,1,,0,,,1,,0,3,,0,1,0,,1,,1,,1,1,0,2,1,0,1,0,0,0,,0,1,0,,,1,1,0,0,1,0,1,3,1,,0,1,1,,0,,0,1,,,,1,,0,1,1,,,,,,1,0,0,,,1,,,,1,,,,,1,1,1,,,1,,,,1,,0,,,,,0,,0,1,,,0,1,,,,,1,,,,1,0,,,,,,1,,1,1,,,,,,,1,,1,,,,,,0,,,,1,3,,,,,,,1,0,,,,,,,1,,,,,,0,0,,0,,1,,0,0,0,,,,1,,,,
hava1248,3,Havasupai-Walapai-Yavapai,38,2,35.6302,-113.385,0,0,0,0,1,0,1,0,1,2,1,1,1,1,0,1,0,0,1,,0,1,1,2,0,1,1,0,1,1,0,1,0,0,1,0,,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,,0,0,2,1,1,0,1,0,0,,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,,1,1,1,0,,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,,1,,0,0,0,1,0,0,0,0,0,0,,0,,0,0,1,0,0,0,1,0,0,0,0,,0,0,1,,1,0,,0,1,1,0,0,1,0,1,,0,1,0,0,1,0,,1,1,0,1,0,0,0,,0,0,0,,,1,,,,0,,,,,,0,0,0,,0,,,
hawa1245,4,Hawaiian,13,2,19.6297,-155.43,0,1,1,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,1,0,,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,1,,0,1,0,1,0,1,1,0,0,0,0,0,,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,,0,0,1,,0,1,1,1,0,0,,0,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,,,,1,0,0,0,0,1,0,1,,1,1,1,0,1,0,,,,,1
hdii1240,0,Hdi,1,2,10.942,13.6881,0,1,1,,0,1,,0,,2,2,1,1,1,,1,0,0,1,1,1,1,0,3,0,0,0,0,0,1,0,0,1,0,,0,2,1,0,1,0,0,,,0,0,0,1,,0,0,1,0,1,0,0,2,1,1,0,,0,,0,,1,1,,,,1,,0,,1,,,,,1,,,,1,,0,0,1,,,,,,,0,1,1,1,1,1,,1,,,,0,,,,,,,,1,1,,1,0,0,,,,1,0,0,,1,,,,,,0,1,,0,,,,,,,,1,1,,,,,,1,,,,1,1,2,,,,,,,1,,,,,,,,1,,,,,,,0,,0,,1,,1,1,,,,,1,,,,
hebr1245,2,Modern Hebrew,1,2,31.1056,35.0179,1,0,0,0,0,0,1,1,1,2,1,1,1,0,1,1,0,1,1,1,1,1,0,2,1,0,0,0,0,1,0,1,1,1,0,0,3,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,0,0,1,1,,0,,1,0,0,0,0,0,0,1,1,0,0,1,0,,0,1,0,0,1,0,1,,,0,0,,0,,,0,,0,,,0,0,0,0,0,0,0,0,,1,0,,0,,0,0,0,0,1,0,1,,,1,0,,0,0,,0,,0,0,,0,1,1,0,0,0,0,,1,0,0,1,1,1,1,0,,0,0,0,,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,,0,,0,,,0,
hehe1240,0,Hehe,11,2,-7.71572,35.7255,0,0,0,1,0,0,1,1,1,2,1,0,0,0,1,1,1,0,1,1,1,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,,0,0,2,0,,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,,1,1,0,0,0,1,1,0,1,,1,,,0,0,0,,,0,,0,1,0,0,,0,,,0,,,1,0,,,0,0,0,,,,1,1,0,1,1,0,1,,,,,,0,0,0,0,,0,,,,,,0,0,,,0,,,,2,0,1,,,0,0,0,,,0,,0,0,0,,1,0,0,,,,0,0,0,0,1,,1,0,1,0,,0,,,,,
heil1246,3,Heiltsuk-Oowekyala,196,2,51.7045,-127.221,0,1,1,,0,0,0,0,0,,2,1,1,1,0,0,0,0,1,0,1,1,1,2,0,,,0,1,0,0,1,0,0,0,1,,0,0,1,0,0,,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,,0,0,0,0,,0,,,0,0,0,,1,,1,,0,0,0,0,,0,,,,0,1,,0,0,1,,0,1,,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,,0,,1,0,1,0,0,0,0,0,0,,1,0,,1,0,1,0,0,0,0,0,0,0,,,0,,,,0,0,,,0,1,,0,,0,,,0,1,,,,0,0,,1,0,0,,0,0,0,,,,1,,,,,,,,,,,,,1,,,0,,,
here1253,0,Herero,11,2,-21.0231,20.5655,0,0,0,1,0,0,1,1,1,2,1,0,0,0,1,1,1,0,1,1,1,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,2,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,2,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,,1,0,1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,0,,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,,,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,,0,0,1,,1,0,0,1,0,0,0,0,1,,0
hert1241,2,Hertevin,1,2,37.373,42.5192,1,,,1,,,,,,,,,,,,1,0,0,1,,1,,,1,0,0,,0,,0,,1,,0,,0,1,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,0,,0,,,,,0,,0,1,0,,,,,,,,0,,,1,,,,,,,0,0,,1,1,,,0,,,,,1,1,,,,,,,,1,,,,,,,,,,,,,0,,,,,,,,,,,,0,1,,0,0,,,,,,1,,0,0,,,,,,,,,,,,1,,0,,,1,0,,,1,,0,,,0,,,0,0,,,,,,,,,,,,,,,,,1,,,,,,,
hida1246,3,Hidatsa,166,2,47.7534,-102.528,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,2,0,0,1,0,1,0,0,0,0,0,1,1,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,,1,,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,,0,0,,1,,,0,0,0,0,,1,0,0,1,0,1,2,0,1,0,0,1,0,,1,1,1,1,1,0,,1,0,0,0,0,0,0,1,1,0,1,,,,,1,1,0,,0,,,,
hier1240,2,Hieroglyphic Luwian,76,2,40.019722,34.615278,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,,0,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,,0,1,1,0,1,0,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,0,0,1,,0,,1,0,0,1,0,1,1,1,,,0,0,,0,1,0,0,0,1,,0,0,,0,,0,0,,,,1,,0,,,,0,,,1,0,0,1,,1,,,0,0,0,0,0,0,0,0,1,,,0,0,0,,0,1,,,0,3,,,0,0,,0,,,,,,,0,,,,,,,0,,1,,0,,0,0,0,1,0,,,,0,1,0,,
high1243,3,Highland Totonac,185,2,20.3798,-97.6159,,1,,0,0,,1,,1,2,3,1,1,1,1,1,1,0,1,1,0,1,0,,0,,0,0,1,0,0,1,,0,0,,1,,0,,,0,1,1,0,0,0,0,1,,0,,0,1,0,0,,1,,0,1,0,1,0,1,1,1,0,0,0,,0,,,0,0,,0,0,1,,1,1,0,0,,1,0,0,1,,0,1,0,,1,,,,1,0,1,1,1,1,,0,0,0,,1,0,0,0,0,0,,,,0,,0,,,,,,,0,1,0,1,,,,0,,0,,0,1,,0,1,,,,1,0,,1,0,0,1,1,1,,0,1,0,0,,0,0,0,,0,,,0,0,,,,,0,,0,,,,,,,,,,,,,,,,,
high1276,3,Highland Popoluca,124,2,18.198,-94.9109,0,1,1,0,0,0,1,0,1,1,2,1,1,1,1,1,0,0,0,0,,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,,1,1,1,0,1,1,,0,1,0,0,1,,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,,0,1,0,0,0,1,1,,1,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,,1,0,0,,0,1,1,0,0,0,0,0,1,1,1
high1278,3,Highland Puebla Nahuatl,195,2,20.1554,-97.5556,0,0,0,0,0,0,1,1,1,,1,1,1,0,1,1,,0,1,1,0,1,0,,,0,0,0,0,,0,,1,0,0,0,,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,1,0,0,0,0,,0,0,1,1,0,0,0,,,0,,,0,0,0,0,0,0,1,1,,0,1,,0,0,,,0,1,1,,0,1,0,0,0,0,0,1,1,1,,0,0,0,,0,0,0,,,1,,,,0,,0,,,,,,0,0,1,1,,,,,,0,0,0,0,1,0,0,1,1,,,1,0,0,,0,,0,,1,,0,1,0,,,0,0,0,0,,0,,,,0,,,,,,0,,0,,0,,0,,,,0,0,0,,,,0,
hili1240,4,Hiligaynon,13,2,10.4018,122.974,0,1,1,0,,0,0,,0,3,,0,0,0,0,0,0,0,0,0,,1,0,2,0,0,1,,0,0,,1,1,,0,0,1,1,,1,0,,0,1,,,0,1,0,,,0,,1,,,,0,0,0,0,,,,0,1,0,0,,0,0,,0,,0,,,,,0,,,,0,,,,,0,0,,,,,,,1,0,0,,,0,,,,,,,,,0,,0,1,0,,,,,,0,,,,,,1,0,,,,,,1,,0,1,,,,,,,1,1,,,,,,1,,,,1,,,,,,0,,,1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
hind1269,2,Hindi,76,2,25.0,77.0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,,1,0,0,0,0,1,,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,3,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,,0,,1,1,0,1,1,0,0,1,0,0,1,0,1,,
hinu1240,2,Hinuq,129,2,42.4502,45.8064,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,,,1,0,0,,,0,,1,,,,0,1,0,1,,,,1,1,0,0,,0,1,,0,0,1,,,,,0,,0,0,0,,,0,1,0,0,,0,,,,1,1,0,0,1,,0,,1,,0,,,,,1,,0,0,0,,1,,,,0,,,,,,1,0,,,,,,1,,1,0,,,,,,0,,,,,0,,,,,,1,1,,,,,,0,,,0,,,,,,,,1,,,,,,,,0,,,,1,,,,,,,,,,,
hixk1239,5,Hixkaryána,26,2,-0.16265,-58.80153,1,1,0,0,0,0,1,1,1,1,2,1,1,1,1,1,1,0,0,1,0,1,0,2,1,,0,0,1,0,0,0,0,0,0,0,1,,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,2,1,1,0,1,0,0,0,0,1,1,0,,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,,,,1,0,0,1,1,,,0,,,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,,1,1,0,1,0,1,0,1,0,0,,0,0,,0,1,1,1,0,,0,1,1,0,,,0,1,,0,1,0,0,,0,,1,1,,1,1,,1,,1,,,,1,1,0,,1,,0,,0,0,1,,0,,,0,0,1,
hlai1239,2,Hlai,175,2,18.8062,109.459,0,1,0,0,0,0,0,1,0,3,1,0,0,0,0,1,,0,0,,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,,,0,0,0,,,0,,0,,,,0,0,0,0,,,,0,0,0,0,,0,1,,0,1,1,,,,,0,,0,0,0,,,1,0,0,0,,0,,,,1,1,0,0,1,,0,,0,,0,,,,,0,,0,1,0,,1,,,,0,,,,,,1,0,,,,,,1,,0,0,,,,,,,0,0,,,1,,,1,,,1,0,0,,,,,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,
hler1235,2,Hlersu,165,2,24.4,101.4,0,0,,0,,0,0,,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,,0,,0,0,0,1,2,0,0,0,0,0,1,0,,,1,0,0,,,0,,0,,,,0,0,,0,,,,0,,0,0,,0,,,0,,1,,,,,0,,0,0,,,,1,0,0,,,0,,,,0,,0,0,0,,1,,0,,0,,,,,,,,,,,1,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,1,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hoaa1235,0,Amkoe,105,2,-23.93447,24.69828,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,,
hoav1238,4,Hoava,13,2,-8.19679,157.595,0,1,1,0,0,1,0,0,0,2,2,1,0,1,0,0,0,0,0,0,1,1,0,2,0,1,0,0,0,0,,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,1,0,,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,,0,,0,,1,0,0,1,,,,1,0,0,,0,,,,0,,,,,1,,0,0,1,,1
